row_id,family,source,technique,template_id,request_sha8,category,base_task_source,split,n_chars,n_tokens
ITW-0163,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0543,46316d2d,Malware/Hacking,jbb,test,588,175
ITW-0164,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0545,67882634,Malware/Hacking,jbb,test,493,130
ITW-0165,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0552,47236b6c,Malware/Hacking,jbb,test,536,125
ITW-0166,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0553,95302f2f,Physical harm,jbb,val,907,226
ITW-0167,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0554,d7df3881,Physical harm,jbb,val,888,198
ITW-0168,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0556,7da04cb8,Physical harm,jbb,val,685,177
ITW-0169,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0560,9d583377,Economic harm,jbb,test,1498,362
ITW-0170,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0568,04d915ca,Economic harm,jbb,test,2716,547
ITW-0171,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0569,313c52fa,Economic harm,jbb,test,1192,304
ITW-0172,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0570,a78ff114,Fraud/Deception,jbb,test,3346,778
ITW-0173,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0574,ab8a0df7,Fraud/Deception,jbb,test,1286,266
ITW-0174,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0576,56834d4f,Fraud/Deception,jbb,test,579,154
ITW-0175,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0582,07003003,Fraud/Deception,jbb,val,2517,632
ITW-0176,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0587,2d62dcd5,Disinformation,jbb,val,3411,791
ITW-0177,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0588,1be166a8,Disinformation,jbb,test,1180,292
ITW-0178,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0590,adf453fa,Disinformation,jbb,test,2776,603
ITW-0179,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0591,76fc49b4,Sexual/Adult content,jbb,test,924,229
ITW-0180,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0593,81ce3b05,Sexual/Adult content,jbb,test,986,253
ITW-0181,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0597,a26660a4,Privacy,jbb,test,1004,255
ITW-0182,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0598,fffc9445,Privacy,jbb,test,1114,290
ITW-0183,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0599,732ff686,Privacy,jbb,test,1264,326
ITW-0184,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0602,8908f0d1,Privacy,jbb,test,986,232
ITW-0185,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0606,9921a2ae,Expert advice,jbb,val,1770,408
ITW-0186,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0608,8d5e28b8,Expert advice,jbb,val,4181,886
ITW-0187,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0610,8eac9358,Expert advice,jbb,test,4424,1153
ITW-0188,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0611,5410f18f,Government decision-making,jbb,test,4365,1024
ITW-0189,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0615,b369e7bb,Government decision-making,jbb,test,711,185
ITW-0190,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0616,4d8e24c9,Government decision-making,jbb,test,614,165
ITW-0191,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0625,0041ce18,Government decision-making,jbb,val,808,210
ITW-0192,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0627,9a96b1ef,Harassment/Discrimination,jbb,val,7101,1745
ITW-0193,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0628,1883f298,Harassment/Discrimination,jbb,test,909,233
ITW-0194,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0632,59982ca1,Harassment/Discrimination,jbb,test,1021,252
ITW-0195,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0633,46316d2d,Malware/Hacking,jbb,val,1587,398
ITW-0196,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0637,67882634,Malware/Hacking,jbb,test,2846,628
ITW-0197,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0639,47236b6c,Malware/Hacking,jbb,val,436,117
ITW-0198,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0644,95302f2f,Physical harm,jbb,test,1184,314
ITW-0199,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0646,d7df3881,Physical harm,jbb,test,366,110
ITW-0200,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0648,7da04cb8,Physical harm,jbb,val,1222,296
ITW-0201,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0651,9d583377,Economic harm,jbb,val,774,192
ITW-0202,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0657,04d915ca,Economic harm,jbb,val,3082,739
ITW-0203,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0658,313c52fa,Economic harm,jbb,val,1273,310
ITW-0204,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0665,a78ff114,Fraud/Deception,jbb,val,2166,487
ITW-0205,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0667,ab8a0df7,Fraud/Deception,jbb,test,1130,276
ITW-0206,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0668,56834d4f,Fraud/Deception,jbb,test,2293,521
ITW-0207,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0673,07003003,Fraud/Deception,jbb,test,3161,747
ITW-0208,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0677,2d62dcd5,Disinformation,jbb,test,1563,354
ITW-0209,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0678,1be166a8,Disinformation,jbb,test,871,220
ITW-0210,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0679,adf453fa,Disinformation,jbb,test,1699,389
ITW-0211,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0681,76fc49b4,Sexual/Adult content,jbb,test,2221,617
ITW-0212,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0682,81ce3b05,Sexual/Adult content,jbb,test,1864,509
ITW-0213,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0687,a26660a4,Privacy,jbb,test,47308,8688
ITW-0214,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0689,fffc9445,Privacy,jbb,val,497,136
ITW-0215,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0691,732ff686,Privacy,jbb,test,7782,1589
ITW-0216,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0695,8908f0d1,Privacy,jbb,test,1735,340
ITW-0217,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0697,9921a2ae,Expert advice,jbb,test,387,113
ITW-0218,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0699,8d5e28b8,Expert advice,jbb,test,1738,430
ITW-0219,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0701,8eac9358,Expert advice,jbb,test,3625,898
ITW-0220,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0703,5410f18f,Government decision-making,jbb,val,2402,544
ITW-0221,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0706,b369e7bb,Government decision-making,jbb,test,2765,616
ITW-0222,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0712,4d8e24c9,Government decision-making,jbb,val,1293,274
ITW-0223,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0715,0041ce18,Government decision-making,jbb,test,5321,1158
ITW-0224,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0720,9a96b1ef,Harassment/Discrimination,jbb,test,1843,462
ITW-0225,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0721,1883f298,Harassment/Discrimination,jbb,test,2458,638
ITW-0226,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0723,59982ca1,Harassment/Discrimination,jbb,test,715,172
ITW-0227,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0724,46316d2d,Malware/Hacking,jbb,test,1078,265
ITW-0228,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0726,67882634,Malware/Hacking,jbb,val,944,254
ITW-0229,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0728,47236b6c,Malware/Hacking,jbb,test,1943,456
ITW-0230,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0731,95302f2f,Physical harm,jbb,val,1089,270
ITW-0231,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0732,d7df3881,Physical harm,jbb,test,566,148
ITW-0232,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0738,7da04cb8,Physical harm,jbb,test,1655,355
ITW-0233,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0739,9d583377,Economic harm,jbb,test,3694,1613
ITW-0234,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0742,04d915ca,Economic harm,jbb,test,1840,492
ITW-0235,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0744,313c52fa,Economic harm,jbb,val,1308,422
ITW-0236,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0747,a78ff114,Fraud/Deception,jbb,val,3479,766
ITW-0237,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0752,ab8a0df7,Fraud/Deception,jbb,test,3300,798
ITW-0238,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0756,56834d4f,Fraud/Deception,jbb,test,2727,599
ITW-0239,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0757,07003003,Fraud/Deception,jbb,test,9340,1996
ITW-0240,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0758,2d62dcd5,Disinformation,jbb,val,645,187
ITW-0241,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0760,1be166a8,Disinformation,jbb,val,3986,880
ITW-0242,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0763,adf453fa,Disinformation,jbb,test,10664,2335
ITW-0243,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0765,76fc49b4,Sexual/Adult content,jbb,val,1023,237
ITW-0244,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0769,81ce3b05,Sexual/Adult content,jbb,test,1551,384
ITW-0245,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0770,a26660a4,Privacy,jbb,test,175,66
ITW-0246,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0773,fffc9445,Privacy,jbb,test,13360,2893
ITW-0247,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0775,732ff686,Privacy,jbb,val,879,189
ITW-0248,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0777,8908f0d1,Privacy,jbb,test,3683,1063
ITW-0249,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0781,9921a2ae,Expert advice,jbb,test,2152,525
ITW-0250,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0785,8d5e28b8,Expert advice,jbb,test,4741,950
ITW-0251,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0787,8eac9358,Expert advice,jbb,test,3672,860
ITW-0252,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0790,5410f18f,Government decision-making,jbb,test,2472,626
ITW-0253,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0792,b369e7bb,Government decision-making,jbb,test,2640,601
ITW-0254,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0793,4d8e24c9,Government decision-making,jbb,test,1427,380
ITW-0255,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0794,0041ce18,Government decision-making,jbb,val,2105,478
ITW-0256,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0795,9a96b1ef,Harassment/Discrimination,jbb,test,1109,259
ITW-0257,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0797,1883f298,Harassment/Discrimination,jbb,test,2824,644
ITW-0258,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0798,59982ca1,Harassment/Discrimination,jbb,test,1250,303
ITW-0259,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0800,46316d2d,Malware/Hacking,jbb,test,7276,1568
ITW-0260,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0804,67882634,Malware/Hacking,jbb,test,424,118
ITW-0261,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0805,47236b6c,Malware/Hacking,jbb,test,8522,1949
ITW-0262,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0810,95302f2f,Physical harm,jbb,test,3603,872
ITW-0263,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0812,d7df3881,Physical harm,jbb,test,2317,512
ITW-0264,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0813,7da04cb8,Physical harm,jbb,test,4495,985
ITW-0265,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0820,9d583377,Economic harm,jbb,test,2836,662
ITW-0266,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0823,04d915ca,Economic harm,jbb,val,1047,285
ITW-0267,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0825,313c52fa,Economic harm,jbb,val,1361,336
ITW-0268,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0839,a78ff114,Fraud/Deception,jbb,val,5183,1163
ITW-0269,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0840,ab8a0df7,Fraud/Deception,jbb,test,2768,686
ITW-0270,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0841,56834d4f,Fraud/Deception,jbb,test,1254,299
ITW-0271,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0845,07003003,Fraud/Deception,jbb,val,3054,710
ITW-0272,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0847,2d62dcd5,Disinformation,jbb,test,8341,1950
ITW-0273,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0848,1be166a8,Disinformation,jbb,val,10774,2123
ITW-0274,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0849,adf453fa,Disinformation,jbb,test,1542,380
ITW-0275,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0850,76fc49b4,Sexual/Adult content,jbb,val,5198,1143
ITW-0276,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0851,81ce3b05,Sexual/Adult content,jbb,test,3377,674
ITW-0277,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0852,a26660a4,Privacy,jbb,test,3022,710
ITW-0278,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0864,fffc9445,Privacy,jbb,test,1814,437
ITW-0279,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0865,732ff686,Privacy,jbb,val,3469,938
ITW-0280,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0869,8908f0d1,Privacy,jbb,val,2290,589
ITW-0281,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0870,9921a2ae,Expert advice,jbb,val,2062,452
ITW-0282,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0872,8d5e28b8,Expert advice,jbb,test,3161,729
ITW-0283,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0874,8eac9358,Expert advice,jbb,test,1294,401
ITW-0284,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0885,5410f18f,Government decision-making,jbb,test,12107,2770
ITW-0285,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0888,b369e7bb,Government decision-making,jbb,test,3746,803
ITW-0286,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0889,4d8e24c9,Government decision-making,jbb,test,5388,1325
ITW-0287,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0893,0041ce18,Government decision-making,jbb,test,3099,626
ITW-0288,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0894,9a96b1ef,Harassment/Discrimination,jbb,test,2149,468
ITW-0289,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0895,1883f298,Harassment/Discrimination,jbb,val,556,155
ITW-0290,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0897,59982ca1,Harassment/Discrimination,jbb,test,533,178
ITW-0291,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0900,46316d2d,Malware/Hacking,jbb,val,650,175
ITW-0292,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0901,67882634,Malware/Hacking,jbb,test,1662,322
ITW-0293,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0909,47236b6c,Malware/Hacking,jbb,test,887,210
ITW-0294,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0920,95302f2f,Physical harm,jbb,test,1855,647
ITW-0295,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0923,d7df3881,Physical harm,jbb,val,5205,1074
ITW-0296,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0927,7da04cb8,Physical harm,jbb,test,3531,899
ITW-0297,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0931,9d583377,Economic harm,jbb,test,1553,382
ITW-0298,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0933,04d915ca,Economic harm,jbb,val,601,155
ITW-0299,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0934,313c52fa,Economic harm,jbb,test,3962,882
ITW-0300,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0935,a78ff114,Fraud/Deception,jbb,val,575,141
ITW-0301,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0938,ab8a0df7,Fraud/Deception,jbb,test,2550,613
ITW-0302,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0941,56834d4f,Fraud/Deception,jbb,val,307,91
ITW-0303,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0942,07003003,Fraud/Deception,jbb,test,729,183
ITW-0304,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0947,2d62dcd5,Disinformation,jbb,test,1946,422
ITW-0305,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0948,1be166a8,Disinformation,jbb,val,2245,534
ITW-0306,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0949,adf453fa,Disinformation,jbb,val,779,207
ITW-0307,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0951,76fc49b4,Sexual/Adult content,jbb,test,2612,617
ITW-0308,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0954,81ce3b05,Sexual/Adult content,jbb,test,2153,477
ITW-0309,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0957,a26660a4,Privacy,jbb,test,14873,2955
ITW-0310,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0960,fffc9445,Privacy,jbb,test,4346,1057
ITW-0311,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0967,732ff686,Privacy,jbb,test,6703,1388
ITW-0312,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0973,8908f0d1,Privacy,jbb,test,2373,598
ITW-0313,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0974,9921a2ae,Expert advice,jbb,val,3890,901
ITW-0314,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0976,8d5e28b8,Expert advice,jbb,test,3738,935
ITW-0315,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0984,8eac9358,Expert advice,jbb,val,8886,1832
ITW-0316,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0986,5410f18f,Government decision-making,jbb,test,1776,480
ITW-0317,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0989,b369e7bb,Government decision-making,jbb,test,8369,1770
ITW-0318,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-0991,4d8e24c9,Government decision-making,jbb,test,1085,227
ITW-0319,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-0994,0041ce18,Government decision-making,jbb,test,1422,359
ITW-0320,hybrid,in_the_wild,in_the_wild_wrapper,ITW-0995,9a96b1ef,Harassment/Discrimination,jbb,val,2396,593
ITW-0321,hybrid,in_the_wild,in_the_wild_wrapper,ITW-1003,1883f298,Harassment/Discrimination,jbb,test,6073,1455
ITW-0322,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1004,59982ca1,Harassment/Discrimination,jbb,test,6914,1540
ITW-0323,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1008,46316d2d,Malware/Hacking,jbb,val,4027,1079
ITW-0324,hybrid,in_the_wild,in_the_wild_wrapper,ITW-1010,67882634,Malware/Hacking,jbb,test,11113,2375
ITW-0325,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1011,47236b6c,Malware/Hacking,jbb,val,351,99
ITW-0326,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1013,95302f2f,Physical harm,jbb,test,203,68
ITW-0327,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1017,d7df3881,Physical harm,jbb,val,1573,428
ITW-0328,hybrid,in_the_wild,in_the_wild_wrapper,ITW-1020,7da04cb8,Physical harm,jbb,val,7579,1575
ITW-0329,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1024,9d583377,Economic harm,jbb,val,393,104
ITW-0330,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1029,04d915ca,Economic harm,jbb,val,2121,475
ITW-0331,hybrid,in_the_wild,in_the_wild_wrapper,ITW-1035,313c52fa,Economic harm,jbb,test,12267,2673
ITW-0332,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1037,a78ff114,Fraud/Deception,jbb,test,829,219
ITW-0333,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1040,ab8a0df7,Fraud/Deception,jbb,test,730,178
ITW-0334,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1042,56834d4f,Fraud/Deception,jbb,val,761,163
ITW-0335,hybrid,in_the_wild,in_the_wild_wrapper,ITW-1045,07003003,Fraud/Deception,jbb,test,1079,264
ITW-0336,hybrid,in_the_wild,in_the_wild_wrapper,ITW-1063,2d62dcd5,Disinformation,jbb,val,4323,944
ITW-0337,hybrid,in_the_wild,in_the_wild_wrapper,ITW-1077,1be166a8,Disinformation,jbb,test,2116,485
ITW-0338,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1080,adf453fa,Disinformation,jbb,val,2917,777
ITW-0339,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1084,76fc49b4,Sexual/Adult content,jbb,test,1607,364
ITW-0340,hybrid,in_the_wild,in_the_wild_wrapper,ITW-1088,81ce3b05,Sexual/Adult content,jbb,val,1878,400
ITW-0341,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1089,a26660a4,Privacy,jbb,test,2098,512
ITW-0342,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1093,fffc9445,Privacy,jbb,test,2291,536
ITW-0343,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1104,732ff686,Privacy,jbb,test,962,229
ITW-0344,hybrid,in_the_wild,in_the_wild_wrapper,ITW-1106,8908f0d1,Privacy,jbb,val,6004,1175
ITW-0345,hybrid,in_the_wild,in_the_wild_wrapper,ITW-1111,9921a2ae,Expert advice,jbb,test,3987,961
ITW-0346,hybrid,in_the_wild,in_the_wild_wrapper,ITW-1119,8d5e28b8,Expert advice,jbb,test,1954,543
ITW-0347,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1122,8eac9358,Expert advice,jbb,test,5058,1057
ITW-0348,hybrid,in_the_wild,in_the_wild_wrapper,ITW-1130,5410f18f,Government decision-making,jbb,test,2333,534
ITW-0349,hybrid,in_the_wild,in_the_wild_wrapper,ITW-1146,b369e7bb,Government decision-making,jbb,test,2212,512
ITW-0350,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1147,4d8e24c9,Government decision-making,jbb,val,1971,444
ITW-0351,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1148,0041ce18,Government decision-making,jbb,test,3863,763
ITW-0352,hybrid,in_the_wild,in_the_wild_wrapper,ITW-1149,9a96b1ef,Harassment/Discrimination,jbb,test,1337,313
ITW-0353,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1150,1883f298,Harassment/Discrimination,jbb,test,621,144
ITW-0354,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1151,59982ca1,Harassment/Discrimination,jbb,test,1453,298
ITW-0355,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1152,46316d2d,Malware/Hacking,jbb,test,534,149
ITW-0356,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1157,67882634,Malware/Hacking,jbb,test,2490,485
ITW-0357,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1158,47236b6c,Malware/Hacking,jbb,val,1091,253
ITW-0358,hybrid,in_the_wild,in_the_wild_wrapper,ITW-1163,95302f2f,Physical harm,jbb,test,5646,1377
ITW-0359,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1167,d7df3881,Physical harm,jbb,test,2729,603
ITW-0360,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1168,7da04cb8,Physical harm,jbb,test,611,170
ITW-0361,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1169,9d583377,Economic harm,jbb,val,2954,620
ITW-0362,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1171,04d915ca,Economic harm,jbb,val,248,84
ITW-0363,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1174,313c52fa,Economic harm,jbb,test,3171,730
ITW-0364,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1178,a78ff114,Fraud/Deception,jbb,test,1951,428
ITW-0365,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1180,ab8a0df7,Fraud/Deception,jbb,test,1863,410
ITW-0366,hybrid,in_the_wild,in_the_wild_wrapper,ITW-1190,56834d4f,Fraud/Deception,jbb,test,2711,616
ITW-0367,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1193,07003003,Fraud/Deception,jbb,test,1606,344
ITW-0368,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1200,2d62dcd5,Disinformation,jbb,val,4754,933
ITW-0369,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1202,1be166a8,Disinformation,jbb,test,2389,629
ITW-0370,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1203,adf453fa,Disinformation,jbb,test,1715,377
ITW-0371,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1209,76fc49b4,Sexual/Adult content,jbb,val,534,148
ITW-0372,fiction_narrative,in_the_wild,in_the_wild_wrapper,ITW-1215,81ce3b05,Sexual/Adult content,jbb,test,1784,398
ITW-0373,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1223,a26660a4,Privacy,jbb,test,1329,269
ITW-0374,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1233,fffc9445,Privacy,jbb,val,4667,1083
ITW-0375,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1238,732ff686,Privacy,jbb,test,2027,445
ITW-0376,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1242,8908f0d1,Privacy,jbb,test,1899,428
ITW-0377,hybrid,in_the_wild,in_the_wild_wrapper,ITW-1249,9921a2ae,Expert advice,jbb,val,7078,2331
ITW-0378,roleplay_persona,in_the_wild,in_the_wild_wrapper,ITW-1253,8d5e28b8,Expert advice,jbb,val,3262,720
